Germany,forest_land%,32.68267552
Djibouti,forest_land%,0.253377912
Dominica,forest_land%,63.82666667
Denmark,forest_land%,15.7345
Dominican Republic,forest_land%,45.27971219
Algeria,forest_land%,0.822227648
East Asia & Pacific (excluding high income),forest_land%,30.51437755
Early-demographic dividend,forest_land%,22.70797924
East Asia & Pacific,forest_land%,27.19473679
Europe & Central Asia (excluding high income),forest_land%,39.53721159
Europe & Central Asia,forest_land%,38.54166327
Ecuador,forest_land%,50.06265099
"Egypt, Arab Rep.",forest_land%,0.045185594
Euro area,forest_land%,38.7299712
Eritrea,forest_land%,8.692108346
Spain,forest_land%,37.17275211
Estonia,forest_land%,57.03859649
Ethiopia,forest_land%,15.05930598
European Union,forest_land%,39.88750698
Fragile and conflict affected situations,forest_land%,22.90700301
Finland,forest_land%,73.72649966
Fiji,forest_land%,62.76409414
France,forest_land%,31.66136128
Faroe Islands,forest_land%,0.058394161
"Micronesia, Fed. Sts.",forest_land%,92.07142857
Gabon,forest_land%,91.27457601
United Kingdom,forest_land%,13.22145538
Georgia,forest_land%,40.61591596
Ghana,forest_land%,35.12867716
Gibraltar,forest_land%,0
Guinea,forest_land%,25.02441804
"Gambia, The",forest_land%,23.41238142
Guinea-Bissau,forest_land%,70.11273115
Equatorial Guinea,forest_land%,86.98966132
Greece,forest_land%,30.26997673
Grenada,forest_land%,52.05882353
Greenland,forest_land%,0.000535997
Guatemala,forest_land%,32.81261665
Guam,forest_land%,51.85185185
Guyana,forest_land%,93.50334417
High income,forest_land%,29.8408786
"Hong Kong SAR, China",forest_land%,
Honduras,forest_land%,56.6476897
Heavily indebted poor countries (HIPC),forest_land%,26.93475697
Croatia,forest_land%,34.69639028
Haiti,forest_land%,12.48875181
Hungary,forest_land%,22.48034955
IBRD only,forest_land%,33.92054575
IDA & IBRD total,forest_land%,31.70672075
IDA total,forest_land%,25.44343717
IDA blend,forest_land%,29.68061792
Indonesia,forest_land%,48.36194487
IDA only,forest_land%,24.54610684
Isle of Man,forest_land%,6.070175439
India,forest_land%,24.35982901
Not classified,forest_land%,
Ireland,forest_land%,11.40978371
"Iran, Islamic Rep.",forest_land%,6.635211094
Iraq,forest_land%,1.900361184
Iceland,forest_land%,0.515752256
Israel,forest_land%,6.469500924
Italy,forest_land%,32.53089947
Jamaica,forest_land%,55.47306556
Jordan,forest_land%,1.098047165
Japan,forest_land%,68.40877915
Kazakhstan,forest_land%,1.290483832
Kenya,forest_land%,6.344818498
Kyrgyz Republic,forest_land%,6.953180396
Cambodia,forest_land%,44.82596873
Kiribati,forest_land%,1.456790123
St. Kitts and Nevis,forest_land%,42.30769231
"Korea, Rep.",forest_land%,64.31352459
Kuwait,forest_land%,0.350729517
Latin America & Caribbean (excluding high income),forest_land%,46.77473364
Lao PDR,forest_land%,71.75476603
Lebanon,forest_land%,14.06940371
Liberia,forest_land%,78.77055648
Libya,forest_land%,0.123327688
St. Lucia,forest_land%,34.04918033
Latin America & Caribbean,forest_land%,46.38987784
Least developed countries: UN classification,forest_land%,26.04804561
Low income,forest_land%,20.15054169
Liechtenstein,forest_land%,41.875
Sri Lanka,forest_land%,34.10701584
Lower middle income,forest_land%,24.25245541
Low & middle income,forest_land%,31.48036857
Lesotho,forest_land%,1.137022398
Late-demographic dividend,forest_land%,39.54829543
Lithuania,forest_land%,35.18074908
Luxembourg,forest_land%,34.45382721
Latvia,forest_land%,54.87160534
"Macao SAR, China",forest_land%,
St. Martin (French part),forest_land%,24.8
Morocco,forest_land%,12.89033542
Monaco,forest_land%,0
Moldova,forest_land%,11.72277828
Madagascar,forest_land%,21.34169251
Maldives,forest_land%,2.733333333
Middle East & North Africa,forest_land%,2.054079007
Mexico,forest_land%,33.72736783
Marshall Islands,forest_land%,52.22222222
Middle income,forest_land%,33.59818643
North Macedonia,forest_land%,39.71015067
Mali,forest_land%,10.89666363
Malta,forest_land%,1.4375
Myanmar,forest_land%,43.29014663
Middle East & North Africa (excluding high income),forest_land%,2.501107524
Montenegro,forest_land%,61.48698885
Mongolia,forest_land%,9.09894466
Northern Mariana Islands,forest_land%,52.95652174
Mozambique,forest_land%,46.41217312
Mauritania,forest_land%,0.298211604
Mauritius,forest_land%,19.43415123
Malawi,forest_land%,23.33156555
Malaysia,forest_land%,58.02431898
North America,forest_land%,36.61244105
Namibia,forest_land%,7.977614206
New Caledonia,forest_land%,45.8380744
Niger,forest_land%,0.842567301
Nigeria,forest_land%,23.5664877
Nicaragua,forest_land%,27.48487618
Netherlands,forest_land%,11.00198099
Norway,forest_land%,33.45814918
Nepal,forest_land%,41.59072201
Nauru,forest_land%,0
New Zealand,forest_land%,37.63065094
OECD members,forest_land%,32.92768005
Oman,forest_land%,0.007862036
Other small states,forest_land%,28.61511815
Pakistan,forest_land%,4.779680365
Panama,forest_land%,56.65170262
Peru,forest_land%,56.37307289
Philippines,forest_land%,24.22604554
Palau,forest_land%,90.19565217
Papua New Guinea,forest_land%,79.10221702
Poland,forest_land%,31.01927475
Pre-demographic dividend,forest_land%,25.6308376
Puerto Rico,forest_land%,56.01127396
"Korea, Dem. People's Rep.",forest_land%,49.90333029
Portugal,forest_land%,36.15499489
Paraguay,forest_land%,39.82614322
West Bank and Gaza,forest_land%,1.682987552
Pacific island small states,forest_land%,68.57209665
Post-demographic dividend,forest_land%,32.29850259
French Polynesia,forest_land%,43.05963699
Qatar,forest_land%,0
Romania,forest_land%,30.11582928
Russian Federation,forest_land%,49.78433608
Rwanda,forest_land%,11.2282124
South Asia,forest_land%,18.86798865
Saudi Arabia,forest_land%,0.454484135
Sudan,forest_land%,9.73629015
Senegal,forest_land%,41.69822885
Singapore,forest_land%,21.43454039
Solomon Islands,forest_land%,90.11218292
Sierra Leone,forest_land%,34.84552508
El Salvador,forest_land%,27.96235521
San Marino,forest_land%,16.66666667
Somalia,forest_land%,9.409969076
Serbia,forest_land%,32.38125818
Sub-Saharan Africa (excluding high income),forest_land%,26.08350204
South Sudan,forest_land%,11.32562151
Sub-Saharan Africa,forest_land%,26.08441041
Small states,forest_land%,39.53801266
Sao Tome and Principe,forest_land%,53.41666667
Suriname,forest_land%,97.3336109
Slovak Republic,forest_land%,40.05615641
Slovenia,forest_land%,61.371114
Sweden,forest_land%,68.69906896
Eswatini,forest_land%,28.99825581
Sint Maarten (Dutch part),forest_land%,10.88235294
Seychelles,forest_land%,73.26086957
Syrian Arab Republic,forest_land%,2.843108425
Turks and Caicos Islands,forest_land%,11.07368421
Chad,forest_land%,3.336509927
East Asia & Pacific (IDA & IBRD countries),forest_land%,30.36733345
Europe & Central Asia (IDA & IBRD countries),forest_land%,39.31768473
Togo,forest_land%,22.17889318
Thailand,forest_land%,38.82831921
Tajikistan,forest_land%,3.060739246
Turkmenistan,forest_land%,8.782159045
Latin America & the Caribbean (IDA & IBRD countries),forest_land%,46.46612875
Timor-Leste,forest_land%,61.84936113
Middle East & North Africa (IDA & IBRD countries),forest_land%,2.501678769
Tonga,forest_land%,12.43055556
South Asia (IDA & IBRD),forest_land%,18.86798865
Sub-Saharan Africa (IDA & IBRD countries),forest_land%,26.08441041
Trinidad and Tobago,forest_land%,44.39961014
Tunisia,forest_land%,4.533084449
Turkiye,forest_land%,29.0741785
Tuvalu,forest_land%,33.33333333
Tanzania,forest_land%,51.11311809
Uganda,forest_land%,11.45343756
Ukraine,forest_land%,16.73455299
Upper middle income,forest_land%,37.68854656
Uruguay,forest_land%,11.72437436
United States,forest_land%,33.86692641
Uzbekistan,forest_land%,8.431804617
St. Vincent and the Grenadines,forest_land%,73.17948718
"Venezuela, RB",forest_land%,52.34778074
British Virgin Islands,forest_land%,24.13333333
Virgin Islands (U.S.),forest_land%,57.31428571
Viet Nam,forest_land%,46.96116186
Vanuatu,forest_land%,36.28383921
World,forest_land%,31.17704902
Samoa,forest_land%,57.98201439
Kosovo,forest_land%,
"Yemen, Rep.",forest_land%,1.039831809
South Africa,forest_land%,14.0250847
Zambia,forest_land%,60.03015012
Zimbabwe,forest_land%,44.97482228
