IDA total,voice_and_accountability_estimate ,,
IDA blend,voice_and_accountability_estimate ,,
Indonesia,voice_and_accountability_estimate ,0.149607942,0.141518742
IDA only,voice_and_accountability_estimate ,,
Isle of Man,voice_and_accountability_estimate ,,
India,voice_and_accountability_estimate ,0.090988867,0.050905809
Not classified,voice_and_accountability_estimate ,,
Ireland,voice_and_accountability_estimate ,1.418249011,1.449507833
"Iran, Islamic Rep.",voice_and_accountability_estimate ,-1.467778921,-1.45943284
Iraq,voice_and_accountability_estimate ,-0.96300292,-0.948201418
Iceland,voice_and_accountability_estimate ,1.362912297,1.422389746
Israel,voice_and_accountability_estimate ,0.674378514,0.674335539
Italy,voice_and_accountability_estimate ,1.084909081,1.070305943
Jamaica,voice_and_accountability_estimate ,0.620010316,0.588516116
Jordan,voice_and_accountability_estimate ,-0.790810168,-0.794852614
Japan,voice_and_accountability_estimate ,1.066730976,1.017067313
Kazakhstan,voice_and_accountability_estimate ,-1.130985618,-1.066738844
Kenya,voice_and_accountability_estimate ,-0.363395393,-0.208831713
Kyrgyz Republic,voice_and_accountability_estimate ,-0.590770304,-0.723176777
Cambodia,voice_and_accountability_estimate ,-1.433532953,-1.309167027
Kiribati,voice_and_accountability_estimate ,1.123882055,1.093916893
St. Kitts and Nevis,voice_and_accountability_estimate ,0.773462951,0.764573812
"Korea, Rep.",voice_and_accountability_estimate ,0.932049394,0.872202396
Kuwait,voice_and_accountability_estimate ,-0.704744577,-0.685681581
Latin America & Caribbean (excluding high income),voice_and_accountability_estimate ,,
Lao PDR,voice_and_accountability_estimate ,-1.67815423,-1.656626701
Lebanon,voice_and_accountability_estimate ,-0.627343535,-0.630593657
Liberia,voice_and_accountability_estimate ,-0.017524421,-0.018905915
Libya,voice_and_accountability_estimate ,-1.460464597,-1.387824893
St. Lucia,voice_and_accountability_estimate ,0.855676949,0.844048798
Latin America & Caribbean,voice_and_accountability_estimate ,,
Least developed countries: UN classification,voice_and_accountability_estimate ,,
Low income,voice_and_accountability_estimate ,,
Liechtenstein,voice_and_accountability_estimate ,1.329378724,1.371997356
Sri Lanka,voice_and_accountability_estimate ,-0.074099243,-0.191544354
Lower middle income,voice_and_accountability_estimate ,,
Low & middle income,voice_and_accountability_estimate ,,
Lesotho,voice_and_accountability_estimate ,-0.01354558,0.051385432
Late-demographic dividend,voice_and_accountability_estimate ,,
Lithuania,voice_and_accountability_estimate ,1.030862808,1.063804269
Luxembourg,voice_and_accountability_estimate ,1.495927095,1.53623879
Latvia,voice_and_accountability_estimate ,0.896955788,0.933728397
"Macao SAR, China",voice_and_accountability_estimate ,-0.534086645,-0.531910479
St. Martin (French part),voice_and_accountability_estimate ,,
Morocco,voice_and_accountability_estimate ,-0.604895234,-0.560848236
Monaco,voice_and_accountability_estimate ,0.705153167,0.712894499
Moldova,voice_and_accountability_estimate ,0.042553507,0.094781168
Madagascar,voice_and_accountability_estimate ,-0.273578018,-0.287314951
Maldives,voice_and_accountability_estimate ,-0.229317337,-0.243848056
Middle East & North Africa,voice_and_accountability_estimate ,,
Mexico,voice_and_accountability_estimate ,-0.076276742,-0.121708184
Marshall Islands,voice_and_accountability_estimate ,1.096600771,1.102054238
Middle income,voice_and_accountability_estimate ,,
North Macedonia,voice_and_accountability_estimate ,0.135947868,0.159953982
Mali,voice_and_accountability_estimate ,-0.777718246,-0.902199984
Malta,voice_and_accountability_estimate ,1.071459293,1.076771259
Myanmar,voice_and_accountability_estimate ,-1.657949448,-1.809049726
Middle East & North Africa (excluding high income),voice_and_accountability_estimate ,,
Montenegro,voice_and_accountability_estimate ,0.168784514,0.272411823
Mongolia,voice_and_accountability_estimate ,0.312444866,0.262911826
Northern Mariana Islands,voice_and_accountability_estimate ,,
Mozambique,voice_and_accountability_estimate ,-0.608309329,-0.606529355
Mauritania,voice_and_accountability_estimate ,-0.766241491,-0.727800727
Mauritius,voice_and_accountability_estimate ,0.659452975,0.601032436
Malawi,voice_and_accountability_estimate ,0.07454396,0.068959244
Malaysia,voice_and_accountability_estimate ,-0.165285885,-0.002093449
North America,voice_and_accountability_estimate ,,
Namibia,voice_and_accountability_estimate ,0.564386964,0.561278462
New Caledonia,voice_and_accountability_estimate ,,
Niger,voice_and_accountability_estimate ,-0.392591,-0.381765068
Nigeria,voice_and_accountability_estimate ,-0.637754738,-0.595210969
Nicaragua,voice_and_accountability_estimate ,-1.285422087,-1.34889102
Netherlands,voice_and_accountability_estimate ,1.490229368,1.541864872
Norway,voice_and_accountability_estimate ,1.73818779,1.774868369
Nepal,voice_and_accountability_estimate ,-0.084464759,-0.0491594
Nauru,voice_and_accountability_estimate ,0.488589078,0.618146777
New Zealand,voice_and_accountability_estimate ,1.593646646,1.639671326
OECD members,voice_and_accountability_estimate ,,
Oman,voice_and_accountability_estimate ,-1.191878557,-1.147820354
Other small states,voice_and_accountability_estimate ,,
Pakistan,voice_and_accountability_estimate ,-0.841158211,-0.862237751
Panama,voice_and_accountability_estimate ,0.542196512,0.53858304
Peru,voice_and_accountability_estimate ,0.175867528,0.051325444
Philippines,voice_and_accountability_estimate ,-0.154584199,-0.056843475
Palau,voice_and_accountability_estimate ,1.048508406,1.064814568
Papua New Guinea,voice_and_accountability_estimate ,0.030243371,-0.014180064
Poland,voice_and_accountability_estimate ,0.579481721,0.600356281
Pre-demographic dividend,voice_and_accountability_estimate ,,
Puerto Rico,voice_and_accountability_estimate ,0.501065075,0.442538172
"Korea, Dem. People's Rep.",voice_and_accountability_estimate ,-2.06180954,-2.021923304
Portugal,voice_and_accountability_estimate ,1.246938586,1.253335953
Paraguay,voice_and_accountability_estimate ,0.004173697,0.001824836
West Bank and Gaza,voice_and_accountability_estimate ,-1.110066891,-1.036493301
Pacific island small states,voice_and_accountability_estimate ,,
Post-demographic dividend,voice_and_accountability_estimate ,,
French Polynesia,voice_and_accountability_estimate ,,
Qatar,voice_and_accountability_estimate ,-1.173889518,-1.04874444
Romania,voice_and_accountability_estimate ,0.594187975,0.563367963
Russian Federation,voice_and_accountability_estimate ,-1.101229429,-1.261633992
Rwanda,voice_and_accountability_estimate ,-0.955476522,-0.930956423
South Asia,voice_and_accountability_estimate ,,
Saudi Arabia,voice_and_accountability_estimate ,-1.601651192,-1.48996067
Sudan,voice_and_accountability_estimate ,-1.45749557,-1.500513196
Senegal,voice_and_accountability_estimate ,0.188046068,0.164923653
Singapore,voice_and_accountability_estimate ,-0.140219897,-0.049447365
Solomon Islands,voice_and_accountability_estimate ,0.408118784,0.321038097
Sierra Leone,voice_and_accountability_estimate ,-0.062518559,-0.142346099
El Salvador,voice_and_accountability_estimate ,-0.059792999,-0.371873051
San Marino,voice_and_accountability_estimate ,1.088126302,1.227239251
Somalia,voice_and_accountability_estimate ,-1.745333552,-1.734435916
Serbia,voice_and_accountability_estimate ,-0.127867654,-0.099995345
Sub-Saharan Africa (excluding high income),voice_and_accountability_estimate ,,
South Sudan,voice_and_accountability_estimate ,-1.722736359,-1.698617816
Sub-Saharan Africa,voice_and_accountability_estimate ,,
Small states,voice_and_accountability_estimate ,,
Sao Tome and Principe,voice_and_accountability_estimate ,0.34246543,0.285293698
Suriname,voice_and_accountability_estimate ,0.370178372,0.367263019
Slovak Republic,voice_and_accountability_estimate ,0.904963315,0.886331797
Slovenia,voice_and_accountability_estimate ,0.905274868,0.972445667
Sweden,voice_and_accountability_estimate ,1.49325943,1.521039724
Eswatini,voice_and_accountability_estimate ,-1.297844529,-1.227049828
Sint Maarten (Dutch part),voice_and_accountability_estimate ,,
Seychelles,voice_and_accountability_estimate ,0.631717503,0.597845078
Syrian Arab Republic,voice_and_accountability_estimate ,-1.911936998,-1.893770814
Turks and Caicos Islands,voice_and_accountability_estimate ,,
Chad,voice_and_accountability_estimate ,-1.417878032,-1.476254106
East Asia & Pacific (IDA & IBRD countries),voice_and_accountability_estimate ,,
Europe & Central Asia (IDA & IBRD countries),voice_and_accountability_estimate ,,
Togo,voice_and_accountability_estimate ,-0.796347439,-0.762097478
Thailand,voice_and_accountability_estimate ,-0.789982855,-0.622607708
Tajikistan,voice_and_accountability_estimate ,-1.701557755,-1.672766209
Turkmenistan,voice_and_accountability_estimate ,-1.909995317,-1.944283485
Latin America & the Caribbean (IDA & IBRD countries),voice_and_accountability_estimate ,,
Timor-Leste,voice_and_accountability_estimate ,0.451938301,0.487551421
Middle East & North Africa (IDA & IBRD countries),voice_and_accountability_estimate ,,
Tonga,voice_and_accountability_estimate ,0.783069551,0.83951956
South Asia (IDA & IBRD),voice_and_accountability_estimate ,,
Sub-Saharan Africa (IDA & IBRD countries),voice_and_accountability_estimate ,,
Trinidad and Tobago,voice_and_accountability_estimate ,0.664211512,0.64661628
Tunisia,voice_and_accountability_estimate ,0.186393917,-0.183771133
Turkiye,voice_and_accountability_estimate ,-0.859696805,-0.926607788
Tuvalu,voice_and_accountability_estimate ,1.190629482,1.219255686
Tanzania,voice_and_accountability_estimate ,-0.717960656,-0.65902853
Uganda,voice_and_accountability_estimate ,-0.823601782,-0.804154873
Ukraine,voice_and_accountability_estimate ,0.071094915,-0.024807706
Upper middle income,voice_and_accountability_estimate ,,
Uruguay,voice_and_accountability_estimate ,1.287000179,1.280333877
United States,voice_and_accountability_estimate ,0.878146708,0.845121861
Uzbekistan,voice_and_accountability_estimate ,-1.397611976,-1.330252051
St. Vincent and the Grenadines,voice_and_accountability_estimate ,0.868617177,0.846518159
"Venezuela, RB",voice_and_accountability_estimate ,-1.617523909,-1.533925533
British Virgin Islands,voice_and_accountability_estimate ,,
Virgin Islands (U.S.),voice_and_accountability_estimate ,,
Viet Nam,voice_and_accountability_estimate ,-1.309683919,-1.288703442
Vanuatu,voice_and_accountability_estimate ,0.71786654,0.709754884
World,voice_and_accountability_estimate ,,
Samoa,voice_and_accountability_estimate ,0.747469604,0.976826727
Kosovo,voice_and_accountability_estimate ,-0.083772555,-0.057891659
"Yemen, Rep.",voice_and_accountability_estimate ,-1.680930376,-1.618615627
South Africa,voice_and_accountability_estimate ,0.770391166,0.707014203
Zambia,voice_and_accountability_estimate ,-0.369447887,-0.089141272
Zimbabwe,voice_and_accountability_estimate ,-1.135829687,-1.102205515
