Kazakhstan,access_to_electricity%,100
Kenya,access_to_electricity%,76.54244995
Kyrgyz Republic,access_to_electricity%,99.67372894
Cambodia,access_to_electricity%,82.50171661
Kiribati,access_to_electricity%,92.83363342
St. Kitts and Nevis,access_to_electricity%,100
"Korea, Rep.",access_to_electricity%,100
Kuwait,access_to_electricity%,100
Latin America & Caribbean (excluding high income),access_to_electricity%,98.12087083
Lao PDR,access_to_electricity%,100
Lebanon,access_to_electricity%,100
Liberia,access_to_electricity%,29.84824371
Libya,access_to_electricity%,70.21047974
St. Lucia,access_to_electricity%,100
Latin America & Caribbean,access_to_electricity%,98.25931565
Least developed countries: UN classification,access_to_electricity%,56.21916337
Low income,access_to_electricity%,44.80975502
Liechtenstein,access_to_electricity%,100
Sri Lanka,access_to_electricity%,100
Lower middle income,access_to_electricity%,91.1284907
Low & middle income,access_to_electricity%,89.80147971
Lesotho,access_to_electricity%,50.37747192
Late-demographic dividend,access_to_electricity%,99.41329348
Lithuania,access_to_electricity%,100
Luxembourg,access_to_electricity%,100
Latvia,access_to_electricity%,100
"Macao SAR, China",access_to_electricity%,100
St. Martin (French part),access_to_electricity%,100
Morocco,access_to_electricity%,100
Monaco,access_to_electricity%,100
Moldova,access_to_electricity%,100
Madagascar,access_to_electricity%,35.12093353
Maldives,access_to_electricity%,100
Middle East & North Africa,access_to_electricity%,97.29014544
Mexico,access_to_electricity%,100
Marshall Islands,access_to_electricity%,99.75357819
Middle income,access_to_electricity%,94.99898721
North Macedonia,access_to_electricity%,100
Mali,access_to_electricity%,53.38018799
Malta,access_to_electricity%,100
Myanmar,access_to_electricity%,72.46681976
Middle East & North Africa (excluding high income),access_to_electricity%,96.84853075
Montenegro,access_to_electricity%,99.7984314
Mongolia,access_to_electricity%,100
Northern Mariana Islands,access_to_electricity%,100
Mozambique,access_to_electricity%,31.49403954
Mauritania,access_to_electricity%,47.69584274
Mauritius,access_to_electricity%,99.6
Malawi,access_to_electricity%,14.1884222
Malaysia,access_to_electricity%,100
North America,access_to_electricity%,100
Namibia,access_to_electricity%,55.22531891
New Caledonia,access_to_electricity%,100
Niger,access_to_electricity%,18.6
Nigeria,access_to_electricity%,59.5
Nicaragua,access_to_electricity%,86.29147339
Netherlands,access_to_electricity%,100
Norway,access_to_electricity%,100
Nepal,access_to_electricity%,89.9
Nauru,access_to_electricity%,100
New Zealand,access_to_electricity%,100
OECD members,access_to_electricity%,99.99996648
Oman,access_to_electricity%,100
Other small states,access_to_electricity%,79.43171379
Pakistan,access_to_electricity%,94.92285919
Panama,access_to_electricity%,95.25108255
Peru,access_to_electricity%,95.6
Philippines,access_to_electricity%,97.48997498
Palau,access_to_electricity%,100
Papua New Guinea,access_to_electricity%,20.91660118
Poland,access_to_electricity%,100
Pre-demographic dividend,access_to_electricity%,50.5270527
Puerto Rico,access_to_electricity%,100
"Korea, Dem. People's Rep.",access_to_electricity%,52.63056183
Portugal,access_to_electricity%,100
Paraguay,access_to_electricity%,100
West Bank and Gaza,access_to_electricity%,100
Pacific island small states,access_to_electricity%,85.86980688
Post-demographic dividend,access_to_electricity%,99.99876806
French Polynesia,access_to_electricity%,100
Qatar,access_to_electricity%,100
Romania,access_to_electricity%,100
Russian Federation,access_to_electricity%,100
Rwanda,access_to_electricity%,48.70043564
South Asia,access_to_electricity%,98.76807243
Saudi Arabia,access_to_electricity%,100
Sudan,access_to_electricity%,61.76771927
Senegal,access_to_electricity%,67.9753418
Singapore,access_to_electricity%,100
Solomon Islands,access_to_electricity%,76.34752655
Sierra Leone,access_to_electricity%,27.49404907
El Salvador,access_to_electricity%,97.89
San Marino,access_to_electricity%,100
Somalia,access_to_electricity%,49.3240242
Serbia,access_to_electricity%,100
Sub-Saharan Africa (excluding high income),access_to_electricity%,50.57733062
South Sudan,access_to_electricity%,7.74776268
Sub-Saharan Africa,access_to_electricity%,50.58148381
Small states,access_to_electricity%,83.22921726
Sao Tome and Principe,access_to_electricity%,78.45111084
Suriname,access_to_electricity%,98.82325745
Slovak Republic,access_to_electricity%,100
Slovenia,access_to_electricity%,100
Sweden,access_to_electricity%,100
Eswatini,access_to_electricity%,82.90317535
Sint Maarten (Dutch part),access_to_electricity%,100
Seychelles,access_to_electricity%,100
Syrian Arab Republic,access_to_electricity%,88.82453156
Turks and Caicos Islands,access_to_electricity%,100
Chad,access_to_electricity%,11.2685585
East Asia & Pacific (IDA & IBRD countries),access_to_electricity%,98.52349263
Europe & Central Asia (IDA & IBRD countries),access_to_electricity%,99.9751684
Togo,access_to_electricity%,55.74011612
Thailand,access_to_electricity%,100
Tajikistan,access_to_electricity%,99.56546783
Turkmenistan,access_to_electricity%,100
Latin America & the Caribbean (IDA & IBRD countries),access_to_electricity%,98.21630993
Timor-Leste,access_to_electricity%,100
Middle East & North Africa (IDA & IBRD countries),access_to_electricity%,96.81097816
Tonga,access_to_electricity%,100
South Asia (IDA & IBRD),access_to_electricity%,98.76807243
Sub-Saharan Africa (IDA & IBRD countries),access_to_electricity%,50.58148381
Trinidad and Tobago,access_to_electricity%,100
Tunisia,access_to_electricity%,99.9
Turkiye,access_to_electricity%,100
Tuvalu,access_to_electricity%,99.68236542
Tanzania,access_to_electricity%,42.74336243
Uganda,access_to_electricity%,45.22034836
Ukraine,access_to_electricity%,100
Upper middle income,access_to_electricity%,99.40398167
Uruguay,access_to_electricity%,100
United States,access_to_electricity%,100
Uzbekistan,access_to_electricity%,99.9
St. Vincent and the Grenadines,access_to_electricity%,100
"Venezuela, RB",access_to_electricity%,99.98771667
British Virgin Islands,access_to_electricity%,100
Virgin Islands (U.S.),access_to_electricity%,100
Viet Nam,access_to_electricity%,100
Vanuatu,access_to_electricity%,70.04277039
World,access_to_electricity%,91.41409564
Samoa,access_to_electricity%,98.3
Kosovo,access_to_electricity%,
"Yemen, Rep.",access_to_electricity%,74.87719727
South Africa,access_to_electricity%,89.3
Zambia,access_to_electricity%,46.68511581
Zimbabwe,access_to_electricity%,48.97992706
