High income,death_rate,10.02065317
"Hong Kong SAR, China",death_rate,6.9
Honduras,death_rate,5.608
Heavily indebted poor countries (HIPC),death_rate,7.878104057
Croatia,death_rate,16.2
Haiti,death_rate,8.676
Hungary,death_rate,16.1
IBRD only,death_rate,8.68272088
IDA & IBRD total,death_rate,8.530238246
IDA total,death_rate,8.115565116
IDA blend,death_rate,9.351677024
Indonesia,death_rate,10.065
IDA only,death_rate,7.505236506
Isle of Man,death_rate,10.604
India,death_rate,9.448
Not classified,death_rate,
Ireland,death_rate,6.6
"Iran, Islamic Rep.",death_rate,6.437
Iraq,death_rate,4.753
Iceland,death_rate,6.3
Israel,death_rate,5.4
Italy,death_rate,12
Jamaica,death_rate,8.797
Jordan,death_rate,3.868
Japan,death_rate,11.7
Kazakhstan,death_rate,9.61
Kenya,death_rate,8.056
Kyrgyz Republic,death_rate,5.8
Cambodia,death_rate,6.838
Kiribati,death_rate,6.236
St. Kitts and Nevis,death_rate,10.181
"Korea, Rep.",death_rate,6.2
Kuwait,death_rate,2.906
Latin America & Caribbean (excluding high income),death_rate,8.464602065
Lao PDR,death_rate,6.613
Lebanon,death_rate,8.271
Liberia,death_rate,8.838
Libya,death_rate,6.018
St. Lucia,death_rate,10.299
Latin America & Caribbean,death_rate,8.42724723
Least developed countries: UN classification,death_rate,7.602688508
Low income,death_rate,7.963382773
Liechtenstein,death_rate,6.9
Sri Lanka,death_rate,7.36
Lower middle income,death_rate,8.651165556
Low & middle income,death_rate,8.484168951
Lesotho,death_rate,14.186
Late-demographic dividend,death_rate,8.210189392
Lithuania,death_rate,17
Luxembourg,death_rate,7
Latvia,death_rate,18.4
"Macao SAR, China",death_rate,4.111
St. Martin (French part),death_rate,4.911
Morocco,death_rate,6.17
Monaco,death_rate,
Moldova,death_rate,16.36
Madagascar,death_rate,7.104
Maldives,death_rate,3.02
Middle East & North Africa,death_rate,5.545464867
Mexico,death_rate,9.406
Marshall Islands,death_rate,7.556
Middle income,death_rate,8.544312796
North Macedonia,death_rate,15.5
Mali,death_rate,9.274
Malta,death_rate,8
Myanmar,death_rate,9.769
Middle East & North Africa (excluding high income),death_rate,5.942239892
Montenegro,death_rate,14.8
Mongolia,death_rate,6.131
Northern Mariana Islands,death_rate,
Mozambique,death_rate,8.793
Mauritania,death_rate,7.44
Mauritius,death_rate,10.5
Malawi,death_rate,6.983
Malaysia,death_rate,6.034
North America,death_rate,10.13176977
Namibia,death_rate,10.709
New Caledonia,death_rate,7.2
Niger,death_rate,8.141
Nigeria,death_rate,13.083
Nicaragua,death_rate,4.859
Netherlands,death_rate,9.8
Norway,death_rate,7.8
Nepal,death_rate,7.776
Nauru,death_rate,6.633
New Zealand,death_rate,6.83
OECD members,death_rate,9.928379734
Oman,death_rate,3.796
Other small states,death_rate,8.342355896
Pakistan,death_rate,7.168
Panama,death_rate,6.067
Peru,death_rate,7.988
Philippines,death_rate,7.311
Palau,death_rate,10.2
Papua New Guinea,death_rate,6.683
Poland,death_rate,13.8
Pre-demographic dividend,death_rate,9.059701397
Puerto Rico,death_rate,8.6
"Korea, Dem. People's Rep.",death_rate,9.313
Portugal,death_rate,12.1
Paraguay,death_rate,7.638
West Bank and Gaza,death_rate,3.815
Pacific island small states,death_rate,6.757594472
Post-demographic dividend,death_rate,10.80311418
French Polynesia,death_rate,5.376
Qatar,death_rate,1.311
Romania,death_rate,17.5
Russian Federation,death_rate,16.7
Rwanda,death_rate,6.28
South Asia,death_rate,8.737008747
Saudi Arabia,death_rate,2.864
Sudan,death_rate,6.799
Senegal,death_rate,5.922
Singapore,death_rate,5.8
Solomon Islands,death_rate,5.028
Sierra Leone,death_rate,9.113
El Salvador,death_rate,8.661
San Marino,death_rate,9.1
Somalia,death_rate,11.596
Serbia,death_rate,20
Sub-Saharan Africa (excluding high income),death_rate,9.106500182
South Sudan,death_rate,11.05
Sub-Saharan Africa,death_rate,9.106516443
Small states,death_rate,8.350502372
Sao Tome and Principe,death_rate,6.387
Suriname,death_rate,8.667
Slovak Republic,death_rate,13.5
Slovenia,death_rate,11
Sweden,death_rate,8.8
Eswatini,death_rate,11.356
Sint Maarten (Dutch part),death_rate,6.4
Seychelles,death_rate,9.3
Syrian Arab Republic,death_rate,5.117
Turks and Caicos Islands,death_rate,9.241
Chad,death_rate,12.504
East Asia & Pacific (IDA & IBRD countries),death_rate,7.634130598
Europe & Central Asia (IDA & IBRD countries),death_rate,12.85862858
Togo,death_rate,8.168
Thailand,death_rate,7.922
Tajikistan,death_rate,4.548
Turkmenistan,death_rate,6.585
Latin America & the Caribbean (IDA & IBRD countries),death_rate,8.315764875
Timor-Leste,death_rate,7.233
Middle East & North Africa (IDA & IBRD countries),death_rate,5.967587867
Tonga,death_rate,6.97
South Asia (IDA & IBRD),death_rate,8.737008747
Sub-Saharan Africa (IDA & IBRD countries),death_rate,9.106516443
Trinidad and Tobago,death_rate,9.131
Tunisia,death_rate,7.884
Turkiye,death_rate,6.398
Tuvalu,death_rate,10.159
Tanzania,death_rate,6.222
Uganda,death_rate,5.877
Ukraine,death_rate,18.5
Upper middle income,death_rate,8.422782394
Uruguay,death_rate,12.162
United States,death_rate,10.4
Uzbekistan,death_rate,5
St. Vincent and the Grenadines,death_rate,13.425
"Venezuela, RB",death_rate,8.124
British Virgin Islands,death_rate,7.613
Virgin Islands (U.S.),death_rate,8.6
Viet Nam,death_rate,7.317
Vanuatu,death_rate,5.395
World,death_rate,8.724621138
Samoa,death_rate,5.343
Kosovo,death_rate,7.22
"Yemen, Rep.",death_rate,6.845
South Africa,death_rate,11.432
Zambia,death_rate,6.973
Zimbabwe,death_rate,9.057
