Algeria,agricultural_land%,17.34700415
East Asia & Pacific (excluding high income),agricultural_land%,48.82538263
Early-demographic dividend,agricultural_land%,40.05406174
East Asia & Pacific,agricultural_land%,47.47085115
Europe & Central Asia (excluding high income),agricultural_land%,27.51870096
Europe & Central Asia,agricultural_land%,29.01049457
Ecuador,agricultural_land%,22.02448059
"Egypt, Arab Rep.",agricultural_land%,4.049424883
Euro area,agricultural_land%,42.76336774
Eritrea,agricultural_land%,62.72263717
Spain,agricultural_land%,52.48489412
Estonia,agricultural_land%,23.0877193
Ethiopia,agricultural_land%,34.19810622
European Union,agricultural_land%,40.76177146
Fragile and conflict affected situations,agricultural_land%,36.84718291
Finland,agricultural_land%,7.461810042
Fiji,agricultural_land%,17.05528188
France,agricultural_land%,52.14754628
Faroe Islands,agricultural_land%,70.12408759
"Micronesia, Fed. Sts.",agricultural_land%,7.142857143
Gabon,agricultural_land%,8.356564598
United Kingdom,agricultural_land%,71.15752904
Georgia,agricultural_land%,34.24809325
Ghana,agricultural_land%,55.39301991
Gibraltar,agricultural_land%,
Guinea,agricultural_land%,59.57187042
"Gambia, The",agricultural_land%,62.64822134
Guinea-Bissau,agricultural_land%,28.98684211
Equatorial Guinea,agricultural_land%,3.740463458
Greece,agricultural_land%,45.5173623
Grenada,agricultural_land%,23.52941176
Greenland,agricultural_land%,0.592301133
Guatemala,agricultural_land%,43.03844718
Guam,agricultural_land%,29.62962963
Guyana,agricultural_land%,5.298450597
High income,agricultural_land%,34.82685722
"Hong Kong SAR, China",agricultural_land%,3.80952381
Honduras,agricultural_land%,31.95996068
Heavily indebted poor countries (HIPC),agricultural_land%,40.65161629
Croatia,agricultural_land%,26.37598284
Haiti,agricultural_land%,65.13062409
Hungary,agricultural_land%,55.26724304
IBRD only,agricultural_land%,35.91766259
IDA & IBRD total,agricultural_land%,37.47964195
IDA total,agricultural_land%,41.89874448
IDA blend,agricultural_land%,44.9750275
Indonesia,agricultural_land%,34.13374193
IDA only,agricultural_land%,41.24726365
Isle of Man,agricultural_land%,68.77192982
India,agricultural_land%,60.04592643
Not classified,agricultural_land%,
Ireland,agricultural_land%,62.9554362
"Iran, Islamic Rep.",agricultural_land%,29.00893683
Iraq,agricultural_land%,21.70788339
Iceland,agricultural_land%,18.56590301
Israel,agricultural_land%,29.73659889
Italy,agricultural_land%,41.94223159
Jamaica,agricultural_land%,38.50415512
Jordan,agricultural_land%,11.52104872
Japan,agricultural_land%,12.781893
Kazakhstan,agricultural_land%,79.19246583
Kenya,agricultural_land%,48.68749341
Kyrgyz Republic,agricultural_land%,54.0464025
Cambodia,agricultural_land%,34.55211704
Kiribati,agricultural_land%,41.97530864
St. Kitts and Nevis,agricultural_land%,23.07692308
"Korea, Rep.",agricultural_land%,16.42418033
Kuwait,agricultural_land%,8.417508418
Latin America & Caribbean (excluding high income),agricultural_land%,34.04437826
Lao PDR,agricultural_land%,8.79982669
Lebanon,agricultural_land%,66.40273705
Liberia,agricultural_land%,19.96511628
Libya,agricultural_land%,8.723871012
St. Lucia,agricultural_land%,16.29508197
Latin America & Caribbean,agricultural_land%,32.95739555
Least developed countries: UN classification,agricultural_land%,40.30346395
Low income,agricultural_land%,41.98905889
Liechtenstein,agricultural_land%,32.3125
Sri Lanka,agricultural_land%,45.45748464
Lower middle income,agricultural_land%,42.0583801
Low & middle income,agricultural_land%,37.71799627
Lesotho,agricultural_land%,80.13833992
Late-demographic dividend,agricultural_land%,34.42115571
Lithuania,agricultural_land%,46.9222169
Luxembourg,agricultural_land%,51.58790581
Latvia,agricultural_land%,31.65675719
"Macao SAR, China",agricultural_land%,
St. Martin (French part),agricultural_land%,
Morocco,agricultural_land%,67.87138696
Monaco,agricultural_land%,
Moldova,agricultural_land%,69.00212314
Madagascar,agricultural_land%,70.29047783
Maldives,agricultural_land%,19.66666667
Middle East & North Africa,agricultural_land%,33.40621704
Mexico,agricultural_land%,49.96321922
Marshall Islands,agricultural_land%,38.88888889
Middle income,agricultural_land%,36.91963167
North Macedonia,agricultural_land%,49.96034893
Mali,agricultural_land%,35.34777371
Malta,agricultural_land%,27.34375
Myanmar,agricultural_land%,19.88753888
Middle East & North Africa (excluding high income),agricultural_land%,22.96998708
Montenegro,agricultural_land%,19.00074349
Mongolia,agricultural_land%,72.3150522
Northern Mariana Islands,agricultural_land%,1.173913043
Mozambique,agricultural_land%,52.66389277
Mauritania,agricultural_land%,38.52721451
Mauritius,agricultural_land%,43.0645969
Malawi,agricultural_land%,64.17055579
Malaysia,agricultural_land%,26.08735352
North America,agricultural_land%,25.80269648
Namibia,agricultural_land%,47.14256216
New Caledonia,agricultural_land%,10.06728665
Niger,agricultural_land%,36.7845583
Nigeria,agricultural_land%,75.3691931
Nicaragua,agricultural_land%,42.30513545
Netherlands,agricultural_land%,53.81645382
Norway,agricultural_land%,2.704038213
Nepal,agricultural_land%,28.74782002
Nauru,agricultural_land%,20
New Zealand,agricultural_land%,38.64266454
OECD members,agricultural_land%,33.92086978
Oman,agricultural_land%,4.737382876
Other small states,agricultural_land%,38.52217428
Pakistan,agricultural_land%,47.09293275
Panama,agricultural_land%,29.40571583
Peru,agricultural_land%,19.93413203
Philippines,agricultural_land%,42.5361371
Palau,agricultural_land%,9.347826087
Papua New Guinea,agricultural_land%,3.181998852
Poland,agricultural_land%,47.36837635
Pre-demographic dividend,agricultural_land%,42.63856879
Puerto Rico,agricultural_land%,19.04171364
"Korea, Dem. People's Rep.",agricultural_land%,21.55136617
Portugal,agricultural_land%,43.25385675
Paraguay,agricultural_land%,42.30843192
West Bank and Gaza,agricultural_land%,64.92946058
Pacific island small states,agricultural_land%,11.77724084
Post-demographic dividend,agricultural_land%,33.58156647
French Polynesia,agricultural_land%,13.97291847
Qatar,agricultural_land%,6.440382942
Romania,agricultural_land%,56.84544506
Russian Federation,agricultural_land%,13.15843626
Rwanda,agricultural_land%,81.25091204
South Asia,agricultural_land%,56.74151761
Saudi Arabia,agricultural_land%,80.77304169
Sudan,agricultural_land%,60.31308351
Senegal,agricultural_land%,49.40009349
Singapore,agricultural_land%,0.919220056
Solomon Islands,agricultural_land%,4.287245445
Sierra Leone,agricultural_land%,54.71044611
El Salvador,agricultural_land%,57.70752896
San Marino,agricultural_land%,38.33333333
Somalia,agricultural_land%,70.34303567
Serbia,agricultural_land%,41.44369128
Sub-Saharan Africa (excluding high income),agricultural_land%,44.12906194
South Sudan,agricultural_land%,44.70859114
Sub-Saharan Africa,agricultural_land%,44.12827715
Small states,agricultural_land%,32.34372399
Sao Tome and Principe,agricultural_land%,43.75
Suriname,agricultural_land%,0.5
Slovak Republic,agricultural_land%,38.60232945
Slovenia,agricultural_land%,30.34107388
Sweden,agricultural_land%,7.373020771
Eswatini,agricultural_land%,69.47674419
Sint Maarten (Dutch part),agricultural_land%,
Seychelles,agricultural_land%,3.369565217
Syrian Arab Republic,agricultural_land%,75.76853455
Turks and Caicos Islands,agricultural_land%,1.052631579
Chad,agricultural_land%,39.97617535
East Asia & Pacific (IDA & IBRD countries),agricultural_land%,49.032136
Europe & Central Asia (IDA & IBRD countries),agricultural_land%,28.07381668
Togo,agricultural_land%,70.2334988
Thailand,agricultural_land%,45.99816007
Tajikistan,agricultural_land%,35.42762447
Turkmenistan,agricultural_land%,72.00646905
Latin America & the Caribbean (IDA & IBRD countries),agricultural_land%,32.83235547
Timor-Leste,agricultural_land%,22.95897781
Middle East & North Africa (IDA & IBRD countries),agricultural_land%,22.94068925
Tonga,agricultural_land%,48.61111111
South Asia (IDA & IBRD),agricultural_land%,56.74151761
Sub-Saharan Africa (IDA & IBRD countries),agricultural_land%,44.12827715
Trinidad and Tobago,agricultural_land%,10.52631579
Tunisia,agricultural_land%,62.4388517
Turkiye,agricultural_land%,49.49001468
Tuvalu,agricultural_land%,60
Tanzania,agricultural_land%,44.61639196
Uganda,agricultural_land%,71.88809096
Ukraine,agricultural_land%,71.2996203
Upper middle income,agricultural_land%,34.67054793
Uruguay,agricultural_land%,80.38855559
United States,agricultural_land%,44.36336735
Uzbekistan,agricultural_land%,58.30120299
St. Vincent and the Grenadines,agricultural_land%,17.94871795
"Venezuela, RB",agricultural_land%,24.37503543
British Virgin Islands,agricultural_land%,46.66666667
Virgin Islands (U.S.),agricultural_land%,9.428571429
Viet Nam,agricultural_land%,39.43476832
Vanuatu,agricultural_land%,15.34044299
World,agricultural_land%,36.8416655
Samoa,agricultural_land%,17.77338129
Kosovo,agricultural_land%,
"Yemen, Rep.",agricultural_land%,44.41919048
South Africa,agricultural_land%,79.41785028
Zambia,agricultural_land%,32.06795894
Zimbabwe,agricultural_land%,41.87669639
