Kyrgyz Republic,land_area,191800
Cambodia,land_area,176520
Kiribati,land_area,810
St. Kitts and Nevis,land_area,260
"Korea, Rep.",land_area,97600
Kuwait,land_area,17820
Latin America & Caribbean (excluding high income),land_area,17939031
Lao PDR,land_area,230800
Lebanon,land_area,10230
Liberia,land_area,96320
Libya,land_area,1759540
St. Lucia,land_area,610
Latin America & Caribbean,land_area,20038201
Least developed countries: UN classification,land_area,20398133.09
Low income,land_area,14745302.09
Liechtenstein,land_area,160
Sri Lanka,land_area,61860
Lower middle income,land_area,24014688
Low & middle income,land_area,93629196.56
Lesotho,land_area,30360
Late-demographic dividend,land_area,44521646
Lithuania,land_area,62610
Luxembourg,land_area,2574.46
Latvia,land_area,62230
"Macao SAR, China",land_area,33
St. Martin (French part),land_area,50
Morocco,land_area,446300
Monaco,land_area,2.084
Moldova,land_area,32970
Madagascar,land_area,581800
Maldives,land_area,300
Middle East & North Africa,land_area,11217118
Mexico,land_area,1943950
Marshall Islands,land_area,180
Middle income,land_area,78883894.47
North Macedonia,land_area,25220
Mali,land_area,1220190
Malta,land_area,320
Myanmar,land_area,652670
Middle East & North Africa (excluding high income),land_area,8634848
Montenegro,land_area,13450
Mongolia,land_area,1557507
Northern Mariana Islands,land_area,460
Mozambique,land_area,786380
Mauritania,land_area,1030700
Mauritius,land_area,1997
Malawi,land_area,94280
Malaysia,land_area,328550
North America,land_area,17936174
Namibia,land_area,823290
New Caledonia,land_area,18280
Niger,land_area,1266700
Nigeria,land_area,910770
Nicaragua,land_area,120340
Netherlands,land_area,33670
Norway,land_area,364270
Nepal,land_area,143350
Nauru,land_area,20
New Zealand,land_area,263310
OECD members,land_area,35331823.4
Oman,land_area,309500
Other small states,land_area,2031538
Pakistan,land_area,770880
Panama,land_area,74180
Peru,land_area,1280000
Philippines,land_area,298170
Palau,land_area,460
Papua New Guinea,land_area,452860
Poland,land_area,306100
Pre-demographic dividend,land_area,20308679.83
Puerto Rico,land_area,8870
"Korea, Dem. People's Rep.",land_area,120410
Portugal,land_area,91605.6
Paraguay,land_area,397300
West Bank and Gaza,land_area,6025
Pacific island small states,land_area,64150
Post-demographic dividend,land_area,31168492.4
French Polynesia,land_area,3471
Qatar,land_area,11490
Romania,land_area,230080
Russian Federation,land_area,16376870
Rwanda,land_area,24670
South Asia,land_area,4770120
Saudi Arabia,land_area,2149690
Sudan,land_area,1868000
Senegal,land_area,192530
Singapore,land_area,718
Solomon Islands,land_area,27990
Sierra Leone,land_area,72180
El Salvador,land_area,20720
San Marino,land_area,60
Somalia,land_area,627340
Serbia,land_area,84090
Sub-Saharan Africa (excluding high income),land_area,23890403.09
South Sudan,land_area,631930
Sub-Saharan Africa,land_area,23890863.09
Small states,land_area,2500538
Sao Tome and Principe,land_area,960
Suriname,land_area,156000
Slovak Republic,land_area,48080
Slovenia,land_area,20136.4
Sweden,land_area,407283.54
Eswatini,land_area,17200
Sint Maarten (Dutch part),land_area,34
Seychelles,land_area,460
Syrian Arab Republic,land_area,183630
Turks and Caicos Islands,land_area,950
Chad,land_area,1259200
East Asia & Pacific (IDA & IBRD countries),land_area,15881181.47
Europe & Central Asia (IDA & IBRD countries),land_area,22985363
Togo,land_area,54390
Thailand,land_area,510890
Tajikistan,land_area,138790
Turkmenistan,land_area,469930
Latin America & the Caribbean (IDA & IBRD countries),land_area,19912693
Timor-Leste,land_area,14870
Middle East & North Africa (IDA & IBRD countries),land_area,8628823
Tonga,land_area,720
South Asia (IDA & IBRD),land_area,4770120
Sub-Saharan Africa (IDA & IBRD countries),land_area,23890863.09
Trinidad and Tobago,land_area,5130
Tunisia,land_area,155360
Turkiye,land_area,769630
Tuvalu,land_area,30
Tanzania,land_area,885800
Uganda,land_area,200520
Ukraine,land_area,579400
Upper middle income,land_area,54869206.47
Uruguay,land_area,175020
United States,land_area,9147420
Uzbekistan,land_area,440653
St. Vincent and the Grenadines,land_area,390
"Venezuela, RB",land_area,882050
British Virgin Islands,land_area,150
Virgin Islands (U.S.),land_area,350
Viet Nam,land_area,313429
Vanuatu,land_area,12190
World,land_area,129777684.1
Samoa,land_area,2780
Kosovo,land_area,
"Yemen, Rep.",land_area,527970
South Africa,land_area,1213090
Zambia,land_area,743390
Zimbabwe,land_area,386850
